time,Fp1,Fp2,C3,C4
53.722656,0.819852,0.385515,-0.077415,-0.578447
53.726563,0.708145,0.165439,-0.332851,-0.761948
53.730469,0.520339,0.078835,-0.563511,-0.855747
53.734375,0.420711,-0.005222,-0.643511,-1.076673
53.738281,0.397922,-0.239828,-0.744429,-0.934952
53.742188,0.286438,-0.385219,-0.733992,-1.008182
53.746094,0.109253,-0.468774,-0.933667,-1.006482
53.750000,0.039691,-0.594195,-0.982162,-1.045614
53.753906,-0.037187,-0.503082,-0.960278,-1.072293
53.757813,-0.179392,-0.652730,-0.910005,-1.069677
53.761719,-0.290590,-0.702545,-1.143193,-1.059759
53.765625,-0.480344,-0.956899,-1.077172,-1.114827
53.769531,-0.521598,-0.929715,-1.119014,-0.968515
53.773438,-0.689957,-1.156392,-1.072191,-0.848693
53.777344,-0.908963,-1.038954,-1.105979,-0.716854
53.781250,-1.012955,-1.149590,-1.039917,-0.597635
53.785156,-0.961770,-0.995700,-0.836475,-0.387717
53.789063,-0.847688,-0.868910,-0.598767,-0.130112
53.792969,-0.899041,-0.728269,-0.402711,0.060005
53.796875,-0.769244,-0.590025,-0.219074,0.082355
53.800781,-0.522148,-0.337501,-0.019773,0.122777
53.804688,-0.443304,-0.244404,0.076802,0.233355
53.808594,-0.294043,-0.124527,0.059255,0.156164
53.812500,-0.207211,-0.101626,-0.004816,0.190358
53.816406,-0.113262,0.029760,-0.105353,0.070522
53.820313,-0.028145,-0.022677,-0.047403,-0.159280
53.824219,-0.021435,-0.077278,-0.148587,-0.162102
53.828125,-0.233279,-0.277651,-0.297241,-0.239164
53.832031,-0.220869,-0.325790,-0.356351,-0.304569
53.835938,-0.160932,-0.423910,-0.239135,-0.252333
53.839844,-0.210992,-0.295935,-0.316979,-0.311657
53.843750,-0.352572,-0.305131,-0.393720,-0.124775
53.847656,-0.295526,-0.283248,-0.227302,-0.252953
53.851563,-0.215678,-0.332040,-0.378982,-0.118422
53.855469,-0.339921,-0.341040,-0.246801,-0.120446
53.859375,-0.305123,-0.418185,-0.290861,-0.161956
53.863281,-0.306186,-0.399427,-0.325231,-0.344309
53.867188,-0.516417,-0.514594,-0.371908,-0.232731
53.871094,-0.602043,-0.595142,-0.539935,-0.300322
53.875000,-0.665213,-0.575339,-0.439289,-0.237494
53.878906,-0.710715,-0.628553,-0.375869,-0.096613
53.882813,-0.664472,-0.551928,-0.255204,0.098740
53.886719,-0.594108,-0.399416,-0.253552,0.090315
53.890625,-0.682723,-0.281827,-0.066551,0.269885
53.894531,-0.407934,-0.164260,0.117484,0.401745
53.898438,-0.262887,-0.129071,0.163099,0.443222
53.902344,-0.127192,0.032270,0.251848,0.423793
53.906250,-0.069913,0.084808,0.290292,0.390839
53.910156,-0.070829,0.126431,0.285980,0.385699
53.914063,0.086956,0.156261,0.168856,0.224904
53.917969,0.098175,0.090275,-0.015645,0.057801
53.921875,-0.022322,-0.016026,-0.078389,-0.170665
53.925781,-0.130403,-0.215635,-0.150796,-0.206203
53.929688,-0.227412,-0.254783,-0.302399,-0.136911
53.933594,-0.333719,-0.355963,-0.366172,-0.251832
53.937500,-0.448851,-0.515868,-0.375234,-0.132178
53.941406,-0.481380,-0.541264,-0.338088,-0.164587
53.945313,-0.593598,-0.415289,-0.329968,-0.045114
53.949219,-0.526152,-0.444280,-0.292209,0.000131
53.953125,-0.593153,-0.476050,-0.249633,0.044790
53.957031,-0.626340,-0.540052,-0.294764,0.194580
53.960938,-0.595704,-0.459993,-0.253206,0.084902
53.964844,-0.724007,-0.451303,-0.186991,0.201272
53.968750,-0.759799,-0.425812,-0.137680,0.353237
53.972656,-0.738361,-0.454788,0.018310,0.272142
53.976563,-0.859943,-0.445098,0.114776,0.456291
53.980469,-0.847171,-0.257409,0.173273,0.682137
53.984375,-0.812372,-0.244719,0.330692,0.763876
53.988281,-0.664309,-0.110223,0.634971,1.027185
53.992188,-0.497316,0.254028,0.808871,1.124101
53.996094,-0.271373,0.522033,1.039011,1.265420
54.000000,-0.094187,0.625074,1.134326,1.341324
54.003906,0.176970,0.839673,1.253583,1.340218
54.007813,0.460769,0.951594,1.319068,1.221832
54.011719,0.563960,1.095917,1.212178,1.204653
54.015625,0.675719,0.993285,1.195700,0.867497
54.019531,0.817812,1.144658,1.008220,0.803672
54.023438,0.873501,0.937778,0.948818,0.680691
54.027344,0.737143,0.954574,0.836355,0.446128
54.031250,0.758070,0.846616,0.582441,0.347134
54.035156,0.673634,0.713659,0.553476,0.336129
54.039063,0.679205,0.667654,0.417240,0.135961
54.042969,0.657742,0.610356,0.525967,0.170655
54.046875,0.579371,0.474547,0.348626,0.147828
54.050781,0.497025,0.488603,0.408960,0.139500
54.054688,0.609221,0.475547,0.339881,0.106123
54.058594,0.526990,0.479240,0.209905,-0.133044
54.062500,0.383749,0.232343,0.176630,-0.126749
54.066406,0.427971,0.266491,0.114737,-0.169326
54.070313,0.285086,0.101627,-0.113511,-0.088021
54.074219,0.174749,0.018374,-0.107830,-0.224073
54.078125,0.108093,-0.052830,-0.051735,-0.106619
54.082031,0.009873,-0.061774,0.072740,0.026848
54.085938,-0.028646,-0.003472,0.026502,0.178126
54.089844,-0.003908,0.191221,0.269986,0.245481
54.093750,0.129706,0.309392,0.388411,0.309591
54.097656,0.241413,0.467851,0.505136,0.563937
54.101563,0.366866,0.577698,0.668022,0.454166
54.105469,0.569058,0.616331,0.618773,0.513724
54.109375,0.646358,0.722453,0.596616,0.347972
54.113281,0.666875,0.744128,0.439050,0.252161
54.117188,0.745557,0.634842,0.468820,0.167833
54.121094,0.674795,0.598641,0.213082,0.042606
54.125000,0.667403,0.359200,0.214552,-0.151662
54.128906,0.614120,0.293618,0.068848,-0.222522
54.132813,0.427571,0.328825,0.087408,-0.155154
54.136719,0.439355,0.268840,-0.064205,-0.180707
54.140625,0.264909,0.093650,0.027324,-0.181235
54.144531,0.312816,0.187022,-0.071945,-0.220788
54.148438,0.238409,0.164616,-0.056547,-0.046556
54.152344,0.318899,0.093573,-0.005199,-0.145674
54.156250,0.327109,0.179257,0.054837,-0.155137
54.160156,0.286408,0.168534,-0.022083,-0.107769
54.164063,0.282908,0.101736,-0.009515,-0.128790
54.167969,0.219982,0.030797,-0.151390,-0.234786
54.171875,0.072699,-0.057070,-0.123020,-0.114545
54.175781,0.180091,0.105454,-0.103142,-0.199429
54.179688,0.014490,-0.030801,-0.026466,0.017343
54.183594,-0.010963,0.067108,0.161404,-0.050956
54.187500,0.215306,0.237816,0.181592,0.166093
54.191406,0.255337,0.365451,0.342131,0.257231
54.195313,0.481088,0.365819,0.441990,0.300387
54.199219,0.457383,0.579141,0.563925,0.374255
54.203125,0.674201,0.680419,0.512125,0.230977
54.207031,0.784774,0.690167,0.474766,0.027926
54.210938,0.923393,0.695659,0.422171,-0.162806
54.214844,0.877086,0.699064,0.162841,-0.215785
54.218750,0.921176,0.482301,-0.001928,-0.473621
54.222656,0.773198,0.499794,-0.090483,-0.707415
54.226563,0.731676,0.236575,-0.400139,-0.896516
54.230469,0.695624,0.014971,-0.479908,-0.880102
54.234375,0.537652,-0.083719,-0.621532,-0.906956
54.238281,0.265062,-0.238354,-0.635069,-1.013109
54.242188,0.110472,-0.394645,-0.760793,-1.103158
54.246094,0.164203,-0.447058,-0.783055,-0.978831
54.250000,0.034636,-0.576068,-0.906235,-1.000832
54.253906,-0.010857,-0.634504,-1.003590,-1.087915
54.257813,-0.189124,-0.736322,-0.973507,-1.053605
54.261719,-0.292514,-0.793278,-1.023153,-1.057329
54.265625,-0.506555,-0.809703,-1.160719,-0.961094
54.269531,-0.550402,-1.026257,-1.157237,-1.050534
54.273438,-0.753148,-1.072241,-1.124000,-0.819847
54.277344,-0.773098,-1.096921,-0.983583,-0.720763
54.281250,-0.912849,-1.059410,-1.017561,-0.556619
54.285156,-1.040618,-1.081250,-0.746983,-0.342873
54.289063,-0.929387,-0.896627,-0.521440,-0.238684
54.292969,-0.891025,-0.776822,-0.392963,-0.036811
54.296875,-0.644560,-0.607707,-0.264778,0.127263
54.300781,-0.623870,-0.335816,-0.086844,0.223903
54.304688,-0.370621,-0.119408,0.022060,0.143297
54.308594,-0.287463,-0.182347,0.137410,0.208370
54.312500,-0.226049,-0.001944,0.008932,0.141342
54.316406,-0.011143,-0.105477,0.043643,0.093793
54.320313,-0.141348,-0.137866,-0.132277,-0.106485
54.324219,-0.110377,-0.218231,-0.112594,-0.129796
54.328125,-0.041021,-0.217722,-0.187382,-0.285998
54.332031,-0.292341,-0.238585,-0.222108,-0.228463
54.335938,-0.168035,-0.352635,-0.331670,-0.139936
54.339844,-0.266895,-0.360311,-0.319954,-0.293975
54.343750,-0.397165,-0.292022,-0.254908,-0.291129
54.347656,-0.305588,-0.394175,-0.222757,-0.186688
54.351563,-0.376190,-0.381578,-0.346659,-0.093955
54.355469,-0.244492,-0.355657,-0.265220,-0.161149
54.359375,-0.299999,-0.448287,-0.420457,-0.260767
54.363281,-0.453389,-0.466445,-0.487802,-0.337230
54.367188,-0.503139,-0.581068,-0.408593,-0.244336
54.371094,-0.447387,-0.553253,-0.486721,-0.273449
54.375000,-0.665872,-0.664149,-0.450459,-0.215795
54.378906,-0.612553,-0.607665,-0.423934,-0.199406
54.382813,-0.613938,-0.570150,-0.332228,0.082597
54.386719,-0.597569,-0.460342,-0.128795,0.161136
54.390625,-0.591555,-0.473229,-0.104026,0.226615
54.394531,-0.514655,-0.209134,0.018951,0.467350
54.398438,-0.328466,-0.178274,0.216944,0.397649
54.402344,-0.236315,0.060439,0.324670,0.522967
54.406250,-0.170728,0.108198,0.201133,0.338376
54.410156,-0.015189,0.050035,0.243065,0.324565
54.414063,-0.012685,0.201408,0.127086,0.209417
54.417969,0.014609,0.029067,-0.016030,-0.023178
54.421875,-0.108190,-0.133263,-0.011944,-0.012509
54.425781,-0.192046,-0.227943,-0.092944,-0.154139
54.429688,-0.249811,-0.302003,-0.267581,-0.125699
54.433594,-0.410268,-0.429111,-0.429326,-0.147952
54.437500,-0.486898,-0.407724,-0.305426,-0.097990
54.441406,-0.424365,-0.518516,-0.241679,-0.108958
54.445313,-0.494749,-0.446495,-0.300501,-0.022556
54.449219,-0.588030,-0.456570,-0.279592,0.085962
54.453125,-0.497508,-0.567571,-0.172477,0.018413
54.457031,-0.514164,-0.390820,-0.180122,0.170847
54.460938,-0.568154,-0.511789,-0.285364,0.225495
54.464844,-0.752687,-0.453920,-0.170875,0.207103
54.468750,-0.732990,-0.460332,-0.081381,0.298683
54.472656,-0.737548,-0.461362,0.006329,0.276720
54.476563,-0.756826,-0.450697,0.068252,0.523921
54.480469,-0.872997,-0.389699,0.116795,0.714050
54.484375,-0.764025,-0.307369,0.307352,0.808072
54.488281,-0.640534,-0.022557,0.588830,1.045019
54.492188,-0.457310,0.224090,0.828762,1.144011
54.496094,-0.153273,0.397095,0.887404,1.237933
54.500000,-0.035681,0.569243,1.047364,1.337939
54.503906,0.195198,0.855766,1.207231,1.279231
54.507813,0.365920,1.064903,1.204207,1.168130
54.511719,0.661137,1.150653,1.169347,1.056491
54.515625,0.766994,0.995362,1.119831,0.978977
54.519531,0.809437,1.092026,1.008294,0.802779
54.523438,0.804338,0.943795,0.922177,0.697867
54.527344,0.833726,0.878171,0.826920,0.551563
54.531250,0.772951,0.885141,0.588830,0.323098
54.535156,0.659246,0.696578,0.649336,0.304154
54.539063,0.692649,0.557462,0.506990,0.260691
54.542969,0.669847,0.617720,0.396212,0.127890
54.546875,0.615392,0.545329,0.454117,0.143505
54.550781,0.638783,0.514215,0.425533,0.008679
54.554688,0.598132,0.396940,0.285396,-0.029104
54.558594,0.429167,0.385589,0.298044,-0.045058
54.562500,0.427738,0.285538,0.188297,-0.030646
54.566406,0.333455,0.119361,0.089481,-0.104601
54.570313,0.137572,0.199191,-0.087703,-0.149361
54.574219,0.200251,0.116914,-0.155898,-0.147303
54.578125,0.050422,-0.008962,-0.140564,-0.002073
54.582031,0.048274,0.070662,0.054448,-0.021855
54.585938,0.031968,0.121061,0.032799,0.094005
54.589844,0.090432,0.054375,0.156063,0.321248
54.593750,0.057606,0.252039,0.284999,0.492487
54.597656,0.174231,0.469578,0.409776,0.504708
54.601563,0.389361,0.482679,0.601313,0.529311
54.605469,0.411256,0.615161,0.567997,0.430566
54.609375,0.525806,0.694701,0.611686,0.387295
54.613281,0.600636,0.619011,0.443089,0.309862
54.617188,0.757379,0.635101,0.455516,0.110117
54.621094,0.583690,0.545805,0.280856,0.027459
54.625000,0.528455,0.357325,0.286134,-0.047079
54.628906,0.618302,0.284091,0.068097,-0.226435
54.632813,0.472497,0.184053,-0.052647,-0.110466
54.636719,0.433817,0.240034,0.070723,-0.280372
54.640625,0.407711,0.270721,-0.061460,-0.135304
54.644531,0.254463,0.091629,-0.054369,-0.176258
54.648438,0.219549,0.217994,0.044713,-0.239179
54.652344,0.309971,0.220433,-0.055190,-0.055612
54.656250,0.396909,0.265542,-0.007961,-0.155234
54.660156,0.288188,0.122976,-0.056628,-0.186100
54.664063,0.201830,0.205440,-0.084980,-0.176175
54.667969,0.161827,0.071603,-0.126959,-0.231307
54.671875,0.196200,-0.050890,-0.027806,-0.181177
54.675781,0.138287,0.049870,-0.029747,-0.166879
54.679688,0.151415,0.020106,0.049896,-0.152432
54.683594,0.065310,0.021397,0.106970,0.061684
54.687500,0.208234,0.130575,0.244692,0.232992
54.691406,0.218373,0.339826,0.409265,0.187394
54.695313,0.368013,0.419673,0.424591,0.198898
54.699219,0.607780,0.616803,0.491564,0.345791
54.703125,0.670936,0.722006,0.456775,0.191838
54.707031,0.803773,0.811960,0.473775,0.105951
54.710938,1.031477,0.694834,0.300037,-0.091610
54.714844,0.953709,0.673529,0.283015,-0.341613
54.718750,1.022633,0.597588,0.121971,-0.560701
54.722656,0.847886,0.414606,-0.170028,-0.615531
54.726563,0.682934,0.298065,-0.318391,-0.739347
54.730469,0.504597,0.084181,-0.508462,-0.932140
54.734375,0.534452,-0.116338,-0.649143,-1.057571
54.738281,0.375244,-0.300197,-0.754930,-1.028449
54.742188,0.194943,-0.396116,-0.679666,-1.072748
54.746094,0.092368,-0.332084,-0.869589,-0.995222
54.750000,0.046529,-0.442566,-0.925415,-1.106302
54.753906,-0.143040,-0.569721,-0.862656,-0.989444
54.757813,-0.189818,-0.697707,-1.093036,-0.998670
54.761719,-0.262927,-0.767885,-0.957948,-1.115142
54.765625,-0.416804,-0.932253,-1.043521,-1.009478
54.769531,-0.694096,-0.957700,-1.133676,-0.933333
54.773438,-0.671664,-1.031135,-1.036349,-0.912833
54.777344,-0.790917,-1.128836,-1.109994,-0.771803
54.781250,-0.863668,-1.052795,-0.860421,-0.556599
54.785156,-1.047510,-1.070706,-0.751783,-0.402745
54.789063,-0.841008,-0.920120,-0.663312,-0.194562
54.792969,-0.800300,-0.642334,-0.336403,-0.005483
54.796875,-0.679300,-0.449817,-0.315782,0.191600
54.800781,-0.515881,-0.284883,-0.044249,0.115619
54.804688,-0.347573,-0.237984,-0.026623,0.204670
54.808594,-0.140650,-0.190474,0.136116,0.260120
54.812500,-0.129495,-0.120681,0.065680,0.031822
54.816406,-0.085038,-0.043249,-0.080472,0.102798
54.820313,-0.148817,-0.167014,-0.014411,-0.108136
54.824219,-0.053079,-0.061869,-0.097473,-0.201427
54.828125,-0.194490,-0.191502,-0.192595,-0.211033
54.832031,-0.108968,-0.279476,-0.390630,-0.177767
54.835938,-0.215053,-0.373922,-0.398297,-0.308120
54.839844,-0.189779,-0.345106,-0.247290,-0.268087
54.843750,-0.221124,-0.347383,-0.359683,-0.264442
54.847656,-0.263396,-0.365042,-0.335067,-0.216546
54.851563,-0.370214,-0.424115,-0.329555,-0.227199
54.855469,-0.241868,-0.449773,-0.332050,-0.162093
54.859375,-0.417615,-0.432984,-0.322276,-0.327858
54.863281,-0.372639,-0.447977,-0.346289,-0.166529
54.867188,-0.430493,-0.504126,-0.407063,-0.188577
54.871094,-0.450120,-0.560125,-0.364339,-0.332759
54.875000,-0.664453,-0.590165,-0.500821,-0.244400
54.878906,-0.607970,-0.575918,-0.353454,-0.076938
54.882813,-0.599866,-0.522214,-0.292979,0.032255
54.886719,-0.710578,-0.511490,-0.263843,0.238209
54.890625,-0.533146,-0.318438,-0.014684,0.331564
54.894531,-0.551857,-0.267527,0.117691,0.457951
54.898438,-0.430646,-0.096733,0.166506,0.510784
54.902344,-0.157303,-0.010505,0.227362,0.456872
54.906250,-0.080009,0.066497,0.227683,0.361505
54.910156,-0.033571,0.091783,0.195039,0.367370
54.914063,0.012438,0.110499,0.255592,0.119306
54.917969,0.111172,0.067538,0.112471,-0.051859
54.921875,0.040048,-0.103289,0.011251,-0.067150
54.925781,-0.045058,-0.188527,-0.288819,-0.191483
54.929688,-0.190436,-0.282398,-0.267741,-0.183140
54.933594,-0.337226,-0.339597,-0.391159,-0.184222
54.937500,-0.369489,-0.452918,-0.262855,-0.077155
54.941406,-0.428111,-0.411932,-0.312787,-0.081581
54.945313,-0.581596,-0.399973,-0.391157,-0.039407
54.949219,-0.625199,-0.465234,-0.204500,0.097424
54.953125,-0.584194,-0.461336,-0.258877,0.068229
54.957031,-0.657217,-0.405751,-0.296186,0.012172
54.960938,-0.656288,-0.463360,-0.095104,0.146329
54.964844,-0.757302,-0.489262,-0.226423,0.125541
54.968750,-0.829263,-0.519113,-0.065990,0.222569
54.972656,-0.727600,-0.505783,-0.135676,0.288514
54.976563,-0.827192,-0.445462,0.008400,0.546451
54.980469,-0.815524,-0.361731,0.097754,0.691916
54.984375,-0.805191,-0.144233,0.454022,0.833107
54.988281,-0.644272,-0.084380,0.635279,1.119817
54.992188,-0.488137,0.146769,0.883858,1.113797
54.996094,-0.179386,0.324945,1.035699,1.210817
55.000000,0.093561,0.736051,1.048074,1.326557
55.003906,0.257366,0.843141,1.267087,1.312021
55.007813,0.410126,1.055123,1.244136,1.233061
55.011719,0.677126,1.141863,1.185961,1.033606
55.015625,0.774838,1.176853,1.121878,1.052802
55.019531,0.876300,1.053816,1.070636,0.873424
55.023438,0.874008,0.985436,0.991622,0.690626
55.027344,0.746008,0.979435,0.756912,0.398295
55.031250,0.784260,0.830345,0.712925,0.389520
55.035156,0.598750,0.631455,0.529670,0.356709
55.039063,0.729502,0.751630,0.534132,0.262320
55.042969,0.638214,0.701965,0.411727,0.220456
55.046875,0.641014,0.660706,0.455348,0.068717
55.050781,0.498215,0.583862,0.277501,0.063055
55.054688,0.472400,0.442671,0.249118,0.024371
55.058594,0.478082,0.371060,0.293304,-0.026579
55.062500,0.366418,0.408972,0.045788,-0.115529
55.066406,0.270380,0.244863,0.119048,-0.104200
55.070313,0.174831,0.171132,-0.003535,-0.110085
55.074219,0.079205,-0.004044,0.016049,-0.140396
55.078125,0.081447,-0.047507,-0.070102,-0.097785
55.082031,-0.075734,0.012911,-0.047635,0.058505
55.085938,-0.113989,0.096607,0.146371,0.224693
55.089844,-0.093540,0.198831,0.173272,0.264776
55.093750,0.179749,0.227768,0.373945,0.407252
55.097656,0.212072,0.430947,0.424346,0.484212
55.101563,0.331485,0.507810,0.546983,0.443196
55.105469,0.569998,0.727837,0.697655,0.512423
55.109375,0.519439,0.686909,0.572419,0.423095
55.113281,0.691113,0.653183,0.574968,0.199568
55.117188,0.617888,0.596592,0.344746,0.027861
55.121094,0.622769,0.504813,0.396936,-0.096178
55.125000,0.548016,0.386324,0.280628,-0.030689
55.128906,0.513988,0.282586,0.197832,-0.144237
55.132813,0.495397,0.296867,0.072951,-0.221284
55.136719,0.404619,0.188184,-0.058064,-0.200734
55.140625,0.386687,0.163691,0.048217,-0.233900
55.144531,0.396365,0.141711,-0.026889,-0.123949
55.148438,0.334369,0.145852,-0.026223,-0.089429
55.152344,0.308258,0.211578,-0.007108,-0.127816
55.156250,0.208382,0.079585,-0.073516,-0.166428
55.160156,0.191790,0.075421,0.036545,-0.225116
55.164063,0.207659,0.106815,-0.035935,-0.280346
55.167969,0.108821,-0.000456,-0.093428,-0.216329
55.171875,0.202930,-0.005930,-0.067811,-0.121431
55.175781,0.047440,0.107183,-0.153415,-0.212275
55.179688,0.097299,0.050867,-0.006153,-0.120403
55.183594,0.052368,0.175591,-0.008934,0.140327
55.187500,0.100442,0.172613,0.155745,0.133808
55.191406,0.173656,0.322957,0.283942,0.190940
55.195313,0.381300,0.492843,0.343456,0.281765
55.199219,0.585832,0.627123,0.469570,0.295447
55.203125,0.670178,0.755752,0.464722,0.161241
55.207031,0.800976,0.720941,0.520802,0.197618
55.210938,1.014203,0.761068,0.426621,-0.087687
55.214844,0.993517,0.642015,0.262697,-0.323287
55.218750,1.037894,0.654362,-0.018753,-0.395612
55.222656,0.825688,0.445441,-0.149666,-0.709700
55.226563,0.777394,0.155721,-0.396831,-0.852760
55.230469,0.547827,0.062672,-0.522052,-0.995786
55.234375,0.464813,0.009776,-0.545967,-1.019383
55.238281,0.305623,-0.196775,-0.732844,-1.087353
55.242188,0.129920,-0.356671,-0.875959,-1.061573
55.246094,0.144784,-0.381721,-0.927751,-1.117414
55.250000,-0.081804,-0.417557,-0.869392,-1.093905
55.253906,-0.116234,-0.629714,-0.886193,-1.145018
55.257813,-0.115008,-0.589531,-0.941498,-1.045709
55.261719,-0.230776,-0.845435,-1.004286,-1.154960
55.265625,-0.419622,-0.881903,-1.106087,-1.090523
55.269531,-0.521746,-1.023408,-1.212553,-1.058762
55.273438,-0.747649,-1.035621,-1.026721,-0.864547
55.277344,-0.930493,-1.116522,-1.084742,-0.736178
55.281250,-0.922077,-1.182382,-0.989536,-0.526081
55.285156,-0.942611,-1.016951,-0.704156,-0.416935
55.289063,-1.003449,-0.901993,-0.635540,-0.281078
55.292969,-0.754814,-0.731182,-0.399337,0.057059
55.296875,-0.629236,-0.447617,-0.251812,0.201558
55.300781,-0.468610,-0.352714,-0.071919,0.220472
55.304688,-0.438671,-0.129198,0.060416,0.308831
55.308594,-0.314598,-0.025873,0.088555,0.290714
55.312500,-0.158490,-0.050933,0.067741,0.146268
55.316406,-0.147958,0.014460,0.073122,0.040235
55.320313,-0.026239,-0.151337,-0.064632,-0.119778
55.324219,-0.121266,-0.245696,-0.179193,-0.239587
55.328125,-0.114446,-0.265321,-0.279108,-0.245462
55.332031,-0.149893,-0.194621,-0.283665,-0.321771
55.335938,-0.222857,-0.341087,-0.301832,-0.162851
55.339844,-0.326749,-0.259346,-0.324713,-0.128001
55.343750,-0.353467,-0.430716,-0.326454,-0.232463
55.347656,-0.386806,-0.302768,-0.223003,-0.132922
55.351563,-0.368391,-0.424836,-0.279314,-0.263020
55.355469,-0.273875,-0.340706,-0.309498,-0.123169
